0.000000	1.686350	-85161.515625
0.000000	1.690000	-68890.312500
0.000000	1.693650	-62553.917969
0.000000	1.697300	-75872.476563
0.000000	1.700951	-91680.679688
0.000000	1.704601	-76134.140625
0.000000	1.708251	-96555.546875
0.000000	1.711901	-84135.421875
0.000000	1.715551	-93474.757813
0.000000	1.719201	-70572.359375
0.000000	1.722851	-96303.359375
0.000000	1.726501	-91049.843750
0.000000	1.730151	-94115.632813
0.000000	1.733802	-61727.406250
0.000000	1.737452	-60744.636719
0.000000	1.741102	-88461.835938
0.000000	1.744752	-79859.164063
0.000000	1.748402	-89099.156250
0.000000	1.752052	Bad
0.000000	1.755702	-66514.726563
0.000000	1.759352	-81039.210938
0.000000	1.763002	Bad
0.000000	1.766653	Bad
0.000000	1.770303	-12764.317383
0.000000	1.773953	-105384.445313
0.000000	1.777603	-73953.531250
0.000000	1.781253	-97827.609375
0.000000	1.784903	-94079.781250
0.000000	1.788553	-105602.726563
0.000000	1.792203	-83243.054688
0.000000	1.795853	-97547.453125
0.000000	1.799504	-104721.875000
0.000000	1.803154	-91629.195313
0.000000	1.806804	-110198.625000
0.000000	1.810454	-81360.039063
0.000000	1.814104	-69999.492188
0.000000	1.817754	-102437.945313
0.000000	1.821404	Bad
0.000000	1.825054	-94996.421875
0.000000	1.828704	Bad
0.000000	1.832355	-95978.843750
0.000000	1.836005	-104785.984375
0.000000	1.839655	-98785.687500
0.000000	1.843305	-106508.968750
0.000000	1.846955	-87996.257813
0.000000	1.850605	-93728.679688
0.000000	1.854255	-95575.914063
0.000000	1.857905	Bad
0.000000	1.861555	Bad
0.000000	1.865206	-81034.820313
0.000000	1.868856	-105483.718750
0.000000	1.872506	-96905.320313
0.000000	1.876156	-109431.546875
0.000000	1.879806	-100981.437500
0.000000	1.883456	Bad
0.000000	1.887106	-53950.546875
0.000000	1.890756	-94617.132813
0.000000	1.894406	-105663.210938
0.000000	1.898057	-94479.500000
0.000000	1.901707	-96649.296875
0.000000	1.905357	-104652.109375
0.000000	1.909007	-70317.734375
0.000000	1.912657	-37997.171875
0.000000	1.916307	-112037.765625
0.000000	1.919957	-99481.046875
0.000000	1.923607	-107829.382813
0.000000	1.927257	-106066.835938
0.000000	1.930907	Bad
0.000000	1.934558	-67439.453125
0.000000	1.938208	Bad
0.000000	1.941858	Bad
0.000000	1.945508	-100441.429688
0.000000	1.949158	-104210.398438
0.000000	1.952808	-67164.328125
0.000000	1.956458	Bad
0.000000	1.960108	-93638.968750
0.000000	1.963758	-62456.671875
0.000000	1.967409	-100427.546875
0.000000	1.971059	-87275.296875
0.000000	1.974709	-105814.726563
0.000000	1.978359	Bad
0.000000	1.982009	Bad
0.000000	1.985659	-101898.843750
0.000000	1.989309	-97214.210938
0.000000	1.992959	-102510.984375
0.000000	1.996609	-105652.328125
0.000000	2.000259	Bad
0.000000	2.003910	Bad
0.000000	2.007560	Bad
0.000000	2.011210	Bad
0.000000	2.014860	Bad
0.000000	2.018510	Bad
0.000000	2.022160	-109409.296875
0.000000	2.025810	-112947.429688
0.000000	2.029460	-115342.406250
0.000000	2.033110	-112356.703125
0.000000	2.036761	-112807.281250
0.000000	2.040411	-114539.546875
0.000000	2.044061	-106510.921875
0.000000	2.047711	Bad
0.000000	2.051361	-78392.882813
0.000000	2.055011	-105065.929688
0.000000	2.058661	-102172.304688
0.000000	2.062311	-115195.148438
0.000000	2.065961	-111621.367188
0.000000	2.069612	-82556.765625
0.000000	2.073262	-110811.531250
0.000000	2.076912	-111415.015625
0.000000	2.080562	-111827.789063
0.000000	2.084212	-106571.476563
0.000000	2.087862	-92971.296875
0.000000	2.091512	Bad
0.000000	2.095162	Bad
0.000000	2.098812	Bad
0.000000	2.102463	-87696.851563
0.000000	2.106113	-112531.453125
0.000000	2.109763	-116470.351563
